"ID","SKU","Name","Slug","Permalink","Type","Current price (R)","Regular price (R)","Sale price (R)","On sale","In stock","Low stock remaining","Categories","Category slugs","Image URLs","Short description","Description (text)"
"2857","SP-6472","Mastodon Drop Spindles 2″ GM 64-72 Chevelle El Camino Le Mans GTO 67-69 Camaro Firebird 68-74 Nova 70-72 Truck","mastodon-drop-spindles-2-gm-64-72-chevelle-el-camino-le-mans-gto-67-69-camaro-firebird-68-74-nova-70-72-truck","https://allamericanmuscle.co.za/product/mastodon-drop-spindles-2-gm-64-72-chevelle-el-camino-le-mans-gto-67-69-camaro-firebird-68-74-nova-70-72-truck/","simple","3360.00","3360.00","3360.00","no","no","0","Chassis & Suspension","chassis-suspension","https://allamericanmuscle.co.za/wp-content/uploads/2026/04/SP-2006.webp","","Wide-application 2″ drop spindle kit for the GM A-, F-, and X-body platforms — fits more 1964–1974 GM cars than any other spindle in the catalog. Forged steel construction, factory steering and suspension geometry preserved, and works with both factory and aftermarket disc brake components. Fitment: A-body 1964–1972: Chevelle, El Camino, Monte Carlo, GTO, Tempest, LeMans, Cutlass, Skylark F-body 1967–1969: Camaro, Firebird X-body 1968–1974: Nova, Ventura, Apollo, Omega Truck (1963–1972) variant: Use SP-6370 for 2.5″ drop instead Specifications: Drop: 2″ lower than stock Material: Forged steel Geometry: Factory steering arm location preserved Brake compatibility: Factory and aftermarket disc brake components"
"2861","15-0401/SI-AT67003","Mastodon 2″ 52mm Chrome Volt / Water / Oil Pressure Triple 3 Gauge Set Gauges Kit","mastodon-2-52mm-chrome-volt-water-oil-pressure-triple-3-gauge-set-gauges-kit","https://allamericanmuscle.co.za/product/mastodon-2-52mm-chrome-volt-water-oil-pressure-triple-3-gauge-set-gauges-kit/","simple","500.00","500.00","500.00","no","no","0","Gauges & Accessories","gauges-accessories","https://allamericanmuscle.co.za/wp-content/uploads/2026/04/1596ff5f59b4ce2284f5167a5a7a0c6ac687a0aaf12b7b21365d6eec27575003.webp","","2″ (52mm) chrome triple gauge set — Volt / Water Temp / Oil Pressure. The three gauges every classic muscle car / hot rod build needs to keep an eye on the engine, in the standard 52mm size that fits a-pillar pods, dash inserts, and most aftermarket gauge mounts. Mechanical operation (water/oil) means readings aren’t affected by electrical noise. Chrome bezel + white face + red pointer = classic vintage styling that suits any era of build. Specifications: Diameter: 2″ (52mm) each Gauges: Voltmeter (8–16V), Water Temperature (100–280°F), Oil Pressure (0–100 PSI) Operation: Mechanical (water + oil), electrical (volt) Bezel: Chrome Face: White with red pointer Voltage: 12V negative ground Includes: 3 gauges + sender units + mounting hardware"
"2862","SC1810","Shelby Cobra 2-Piece Forged Wheel 18 x 10,0 Offset 5/114.3 PCD","shelby-cobra-2-piece-forged-wheel-18-x-100-offset-5-114-3-pcd","https://allamericanmuscle.co.za/product/shelby-cobra-2-piece-forged-wheel-18-x-100-offset-5-114-3-pcd/","simple","18320.00","18320.00","18320.00","no","no","0","Wheels & Tyres","wheels-tires","https://allamericanmuscle.co.za/wp-content/uploads/2026/04/3ed18c8480f4e24be00bf6e9cbc0a1c0454e757ad2e5034b5746f1f777d89eea.webp","Shelby Cobra, 2-Piece Forged Wheel, 18 x 10","Shelby Cobra 2-piece forged wheel in 18 x 10 — 5×114.3 PCD bolt pattern. The classic 7-spoke Cobra silhouette in a wider 10″ rear-stagger size. Cast aluminum centre with forged barrel keeps unsprung weight down, and the wider barrel handles the meatier tires that big-power muscle cars deserve. The right rear-stagger pairing for the 18×8 Cobra wheel up front — gives the classic raked muscle-car stance with proper modern tire footprint. Specifications: Diameter: 18″ Width: 10″ Bolt pattern: 5×114.3 (5×4.5″) Construction: 2-piece — cast centre + forged barrel Style: Classic Shelby Cobra 7-spoke Suits: Classic Mustang, modern Mustang rear, vintage muscle with 5×114.3 pattern (rear stagger) Sold: Single wheel"
"2863","SC1808","Shelby Cobra 2-Piece Forged Wheel 18 x 8,0 Offset 5/114.3 PCD","shelby-cobra-2-piece-forged-wheel-18-x-80-offset-5-114-3-pcd","https://allamericanmuscle.co.za/product/shelby-cobra-2-piece-forged-wheel-18-x-80-offset-5-114-3-pcd/","simple","17300.00","17300.00","17300.00","no","no","0","Wheels & Tyres","wheels-tires","https://allamericanmuscle.co.za/wp-content/uploads/2026/04/3ed18c8480f4e24be00bf6e9cbc0a1c0454e757ad2e5034b5746f1f777d89eea.webp","Shelby Cobra, 2-Piece Forged Wheel, 18 x 8","Shelby Cobra 2-piece forged wheel in 18 x 8 — 5×114.3 PCD bolt pattern. The classic 7-spoke Cobra silhouette in modern 18″ diameter with the strength and weight savings of forged construction. Cast aluminum centre with forged barrel — the construction that lets you run modern tire profiles on a vintage muscle car or pony car without the excess unsprung weight of a one-piece cast wheel. Specifications: Diameter: 18″ Width: 8″ Bolt pattern: 5×114.3 (5×4.5″) Construction: 2-piece — cast centre + forged barrel Style: Classic Shelby Cobra 7-spoke Suits: Classic Mustang, Cougar, modern Mustang, vintage muscle with 5×114.3 pattern Sold: Single wheel — order in pairs or sets of 4 to suit"
"2864","11-0108/SI-AT52008","Mastodon DBC LS1 Standalone W/ 4L60E Evi Plug Wiring Harness","mastodon-dbc-ls1-standalone-w-4l60e-evi-plug-wiring-harness","https://allamericanmuscle.co.za/product/mastodon-dbc-ls1-standalone-w-4l60e-evi-plug-wiring-harness/","simple","6810.00","6810.00","6810.00","no","yes","1","Ignitions & Electrical","ignitions-electrical","https://allamericanmuscle.co.za/wp-content/uploads/2026/04/783a8b2689478bd9c8857c4bad81cd19cbbfd67c7fc5edeae981c2770c750048.webp","","DBC LS1 standalone wiring harness with 4L60E transmission integration — the plug-and-play harness for the most common LS swap configuration: 1997–2006 Vortec / LS1 with drive-by-cable throttle body and EV1-style fuel injectors, paired with a 4L60E automatic. Standalone design means no donor-vehicle electronics or BCM required — only switched power, constant power, and ground need to be supplied. Includes dash connections for speedo, tacho, park/neutral, TCC, MIL, and DLC port. Specifications: Application: 1997–2006 GM LS1 / 4.8L / 5.3L / 6.0L Vortec engines (DBC throttle body, EV1 injectors) Transmission: 4L60E (works with 4L80E with adapter) MAF: 3-wire Alternator: 1-wire compatible Includes: Engine harness + dash connections (speedo, tacho, park/neutral, TCC, MIL, DLC) Required: Switched power, constant power, ground"
"2865","WHK-2200","Mastodon Universal 22 Circuit Wiring Harness","mastodon-universal-22-circuit-wiring-harness","https://allamericanmuscle.co.za/product/mastodon-universal-22-circuit-wiring-harness/","simple","5650.00","5650.00","5650.00","no","no","0","Ignitions & Electrical","ignitions-electrical","https://allamericanmuscle.co.za/wp-content/uploads/2026/04/5fd8922b018e32e687c8649ac8b355535bdcb7a944605d3958441549bf1ef61d.webp","","Universal 22-circuit wiring harness kit — the complete chassis harness for any street rod, hot rod, custom muscle car, or full chassis rewire. Includes pre-terminated colour-coded GXL-insulated wires, ATO/ATC blade fuse block, and labeled circuits for every system on a modern street rod. Circuits included: Headlights, tail lights, brake lights, third brake light, turn signals, hazards, dome light, dash instruments, ignition coil, electric fan, horn, wipers, A/C, heater, charging, starting, accessory plug, electric fuel pump, backup lights, cruise control, electric choke, and power antenna. Plus extras for power windows / door locks where required. Specifications: Circuits: 22 Fuse block: ATO/ATC blade-style Wire insulation: GXL (high-temperature, oil-resistant) Includes: Pre-cut and labeled wires + fuse block + instructions Application: Universal — hot rod, street rod, custom muscle, full chassis rewire"
"2866","09-0606/SI-AT25054","Mastodon Chevy LS Engine Serpentine Bracket Alternator & Power Steering Pump","mastodon-chevy-ls-engine-serpentine-bracket-alternator-power-steering-pump","https://allamericanmuscle.co.za/product/mastodon-chevy-ls-engine-serpentine-bracket-alternator-power-steering-pump/","simple","1370.00","1370.00","1370.00","no","no","0","Engines & Components","engines-components","https://allamericanmuscle.co.za/wp-content/uploads/2026/04/5e604ef4-ad84-4039-a023-0a238d6e4c91.webp","","LS engine serpentine bracket that mounts both the alternator and power steering pump for an LS swap. The drop-in bracket that solves the perennial LS-swap headache: factory truck and Corvette accessory drives don’t fit classic engine bays, and individual brackets get expensive fast. This single billet-style bracket relocates the alternator and power steering pump to clear classic chassis components — fits LS1, LS2, LS3, LS6, LS7 and the 4.8L through 6.2L truck/SUV LS engines. Specifications: Application: LS Gen III/IV — LS1 / LS2 / LS3 / LS6 / LS7, 4.8L / 5.3L / 6.0L / 6.2L Mounts: Alternator + Power Steering Pump Drive: Serpentine Use: LS engine swap into classic muscle / hot rod chassis"
"2886","MMR-MMFPP-2","Mastodon Four Post Parking Lift","mastodon-fpp-2-four-post-parking-lift","https://allamericanmuscle.co.za/product/mastodon-fpp-2-four-post-parking-lift/","simple","69000.00","70734.28","69000.00","yes","no","0","Parking Lifts","parking-lifts","https://allamericanmuscle.co.za/wp-content/uploads/2026/06/lift1.webp|https://allamericanmuscle.co.za/wp-content/uploads/2026/06/lift2.webp|https://allamericanmuscle.co.za/wp-content/uploads/2026/06/lift3.webp|https://allamericanmuscle.co.za/wp-content/uploads/2026/06/lift4.webp","Heavy-duty four-post parking lift — parks 2 cars in one bay with a 3,600 kg capacity. Hydraulic single-cylinder system, anti-falling locks, powder-coated for indoor or outdoor use.","Overview The Mastodon FPP-2 is a simple, reliable four-post parking lift designed primarily for home use — ideal for both parking and light vehicle servicing. Each unit parks 2 cars: one on the ground level and one on the raised platform. With a heavy-duty 3,600 kg lifting capacity it comfortably accommodates SUVs and large vehicles, using a hydraulic-driven system with a single cylinder and steel ropes. As a valet-style parking lift, the ground level must be cleared before lowering the upper platform. Available in two models: the standard FPP-2 and the taller FPP-2W for higher-clearance vehicles. Key Features Home-use design — parks 2 cars per unit Two diamond-plate runways and ramps Single hydraulic cylinder with steel ropes Individual hydraulic power pack (2.2 kW) Self-standing, self-supporting structure Relocatable with castor kit Dynamic mechanical “all-the-way” anti-falling locks Free jacking tray and drip trays included 3,600 kg capacity — suitable for heavy SUVs Manual operation and lock release Hydraulic overload protection Powder-coated finish for indoor/outdoor use Specifications Specification FPP-2 FPP-2W Lifting Capacity 3,600 kg 3,600 kg Equipment Weight 790 kg 880 kg Platform Height (h1) 1,840 mm 2,090 mm Overall Height (h2) 5,540 mm 6,030 mm Power Pack 2.2 kW hydraulic power pump Electrical 220–420V, 1 or 3 Phase, 50/60Hz Lifting / Lowering Time 50 / 45 seconds Finishing Powder coating (laser cut & robot welded) Safety Features Overload-protection hydraulic pa"
"2890","AND SHIFT-2","Quicksilver Shifter","quicksilver-shifter","https://allamericanmuscle.co.za/product/quicksilver-shifter/","simple","9924.49","9924.49","9924.49","no","no","0","Interior & Accessories","interior-accessories","","","Quicksilver floor shifter."
"2891","Z-8939B","Zeus Clips","zeus-clips","https://allamericanmuscle.co.za/product/zeus-clips/","simple","68.11","68.11","68.11","no","no","0","Fasteners & Hardware","fasteners-hardware","","","Zeus quarter-turn fastener clips."
"3689","121807","Horn Button 6 Bolt Plastic","horn-button-6-bolt-plastic","https://allamericanmuscle.co.za/product/horn-button-6-bolt-plastic/","simple","323.28","323.28","323.28","no","yes","","Interior & Accessories","interior-accessories","https://allamericanmuscle.co.za/wp-content/uploads/2026/06/121807.webp","Horn Button 6 Bolt Plastic.","Horn Button 6 Bolt Plastic. Stocked under part number 121807. Category: Interior & Accessories Part number: 121807"
"3695","EDL-5767","Edelbrock Sure Seat Valve Springs","edelbrock-sure-seat-valve-springs","https://allamericanmuscle.co.za/product/edelbrock-sure-seat-valve-springs/","simple","862.66","862.66","862.66","no","yes","","Engines & Components","engines-components","https://allamericanmuscle.co.za/wp-content/uploads/2026/08/EDL-5767_.webp","Edelbrock Sure Seat Valve Springs.","Edelbrock Sure Seat Valve Springs. Stocked under part number EDL-5767. Brand: Edelbrock Category: Engines & Components Part number: EDL-5767"
"3700","MMR-25095","Mastodon SBC Billet Aluminium SWP Pulley","mastodon-sbc-billet-aluminium-swp-pulley","https://allamericanmuscle.co.za/product/mastodon-sbc-billet-aluminium-swp-pulley/","simple","581.90","581.90","581.90","no","yes","","Engines & Components","engines-components","","Mastodon SBC Billet Aluminium SWP Pulley. Suits small block Chevrolet applications.","Mastodon SBC Billet Aluminium SWP Pulley. Suits small block Chevrolet applications. Stocked under part number MMR-25095. Brand: Mastodon Category: Engines & Components Part number: MMR-25095"
